Candidate,Date,Headline,Snippet
trump,2016-10-31,"Latest Unpaid Trump Vendor Is His Own Pollster, Filing Shows","A Federal Election Commission filing indicates that Donald J. Trump’s campaign has disputed a bill of more than $750,000 from the pollster Tony Fabrizio."
trump,2016-10-31,Tech Billionaire Backing Trump Suggests Silicon Valley Is Out of Touch,"Peter Thiel, addressing journalists in Washington, denounced Donald Trump’s comments about women, and took aim at Silicon Valley."
trump,2016-10-31,"Get Ready for Another Swing in the Polls, but Not Necessarily a Shift in the Race","Many news events have moved polls in recent months, all of them looking like possible turning points — until they weren’t."
trump,2016-10-31,Making Sense of the Two Candidates’ Plans on Student Debt,The challenge of making college affordable is front and center on the political stage. Donald J. Trump and Hillary Clinton have different philosophies of government to reduce the burden.
trump,2016-10-31,The R.N.C.’s ‘Don’t Get Out the Vote’ Drives,Trump’s abhorrent efforts to keep black and other minority citizens from voting are only the latest example of a long-running Republican strategy.
trump,2016-10-31,"Ari Shavit, Celebrated Israeli Columnist, Resigns After Sexual Harassment Accusations","Mr. Shavit, known for his a deeply introspective look at Israel’s remarkable rise, said he was “ashamed” of his actions toward women."
trump,2016-10-31,"Emails, Genitalia and the F.B.I.","The F.B.I. director, James Comey, appears to have been fully aware of how disruptive to the election his note would be."
trump,2016-10-31,"In War Between Candidates, Even F.B.I. Director Is a Target","Hillary Clinton and Donald J. Trump are practicing the politics of total war, where there can be no neutral actors. James B. Comey, the F.B.I. director, has been unable to avoid it."
trump,2016-11-01,Trump’s Inconvenient Racial Truth,"For all he gets wrong on race, the Republican nominee got one thing right: The Democratic Party does take black Americans for granted, and that’s a problem."
trump,2016-11-01,What Happens to the Markets if Donald Trump Wins?,"A Trump victory probably would lead to an immediate market sell-off, the direction in the days and weeks that follow is not clear."
trump,2016-11-01,Clinton Redirects Aim at Trump,"After days of talking about the F.B.I. director, James B. Comey, Hillary Clinton refocused on Donald J. Trump and his treatment of women."
trump,2016-11-01,"In Missouri, Strapped to Mr. Trump",Senator Roy Blunt is trying to ward off an aggressive Democratic challenge from Jason Kander.
trump,2016-11-01,Pussy Riot’s Nadya: Trump ‘Should Be Disqualified’,"The Russian punk protester talks about the election, Putin and her new music video."
trump,2016-11-01,Donald Trump’s Math Takes His Towers to Greater Heights,"When Mr. Trump wants his buildings to seem bigger than they actually are, he enlarges them the same way he has thwarted long odds and defied reality throughout the election season: with sheer bluster."
trump,2016-11-01,Donald Trump Used Legally Dubious Method to Avoid Paying Taxes,"Thanks to a maneuver later outlawed by Congress, Mr. Trump potentially escaped paying tens of millions of dollars in federal personal income taxes."
trump,2016-11-01,"Investigating Donald Trump, F.B.I. Sees No Clear Link to Russia","After lengthy investigations, officials also believe that a hacking of Democratic emails was aimed at disrupting the election rather than electing Mr. Trump."
trump,2016-11-01,"The ‘Normalization’ of Trump, and What Comes After",The candidate has brought views that used to be unthinkable to the main stage of American politics. Is the damage permanent?
trump,2016-11-01,"A Showman With an Anger That Ignites, and Limits, His Appeal",Donald J. Trump’s use of “we” in his speeches — “We’re going to build a wall” — helped him connect with voters until his attacks and boasts came back to haunt him.
trump,2016-11-02,"Avoiding Taxes, Trump-Style","Having spent his career trying not to pay taxes, why would Donald Trump want to fix the system?"
trump,2016-11-02,"Veterans, Feeling Abandoned, Stand by Donald Trump","Many who served in Iraq and Afghanistan are proud of their service but exhausted by its burdens, and they distrust the political class that reshaped their lives."
trump,2016-11-02,"Donald Trump Voters, Just Hear Me Out","Fellow Americans, your concerns should be taken seriously. But let’s also look seriously at the candidates."
trump,2016-11-02,"Trump Probably Avoided His Medicare Taxes, Too","According to his disclosure form, the Republican didn’t receive a salary from the 200 companies he lists, so didn’t pay Medicare or Social Security."
trump,2016-11-02,A Senator’s ‘Bullseye’ Joke Echoes Trump,Senator Richard Burr has been copying Donald Trump’s rhetoric about gun rights and Hillary Clinton.
trump,2016-11-02,"Trump, Waking a ‘Sleeping Giant,’ Helps Clinton Build an Unlikely Firewall","Donald J. Trump’s alienation of key voting blocs has bolstered Democrats in the West and South, and Republicans fear it could be a grim glimpse of their future."
trump,2016-11-02,Trump Adviser’s Slur Is a Sign of Things to Come,An anti-Clinton tweet is just the latest example. This language reminds women of what we’ve been through.
trump,2016-11-02,Some Who Saw Change in Obama Find It Now in Donald Trump,A small subset of the electorate who supported Mr. Obama’s call to change in 2008 and 2012 now hear that message in the Republican nominee.
trump,2016-11-02,"Black Church Burned in Mississippi, With ‘Vote Trump’ Scrawled on Side","The attack, determined to be arson, reinforced fears of potential violence as a polarizing and racially charged presidential race nears its conclusion."
trump,2016-11-02,"Presidential Election: Trump Hits $100 Million in Small Donations in October, Team Says",Will gender be a consistent theme as Hillary Clinton makes her final argument? Will Republicans “come home” to Donald J. Trump? What to look for as Election Day nears.
trump,2016-11-03,5 Reasons to Vote Trump,"With Donald Trump, we’d have our own Kim Jong-un."
trump,2016-11-03,Is Donald Trump an American Hugo Chávez?,"The Republican candidate and the deceased Venezuelan president are both populists by posture, if not ideology."
trump,2016-11-03,Trump Is an Existential Threat,You can’t say yes to Trump and yes to common decency.
trump,2016-11-03,Donald Trump Can’t Count on Those ‘Missing White Voters’,The white voters who have joined the electorate since 2012 are younger and likelier to support Hillary Clinton than those who were already registered.
trump,2016-11-03,"Donald Trump’s Income Isn’t Always What He Says It Is, Records Suggest",Records of Mr. Trump’s tax appeals and other documents indicate that actual income from some of his businesses may be nowhere near what he has reported on financial disclosures.
trump,2016-11-03,Presidential Election: Melania Trump and Bernie Sanders to the Rescue,Ms. Trump and Mr. Sanders hit the campaign trail as Hillary Clinton and Donald J. Trump barnstormed across North Carolina on Thursday.
trump,2016-11-03,"A Rare Moment of Unity on Capitol Hill, Thanks to Trump’s Taxes","Revelations that Donald J. Trump paid no federal income tax for years, or decades, have energized bipartisan efforts to overhaul the loophole-ridden tax code."
trump,2016-11-03,"Win or Lose, Trump Fans Vow to Fight On","Their intense quest to defeat Hillary Clinton will not stop on Election Day, no matter the results, say loyal supporters of the Republican nominee."
trump,2016-11-03,"Melania Trump, Solo in Pennsylvania, Tries to Smooth Husband’s Rough Edges",The appearance came as Donald J. Trump’s campaign tries to sway undecided voters and women who have been wary of the Republican nominee.
trump,2016-11-03,Voters Express Disgust Over U.S. Politics in New Times/CBS Poll,Most voters say that their minds are made up and that late revelations about Mrs. Clinton and Donald J. Trump made no significant difference to them.
trump,2016-11-04, Donald Trump’s Impeachment Threat,"Republicans are indicating that if they can’t gain control of government fairly, they’ll simply undermine it."
trump,2016-11-04,"Tax Reform, Thanks to Trump",James Stewart of The New York Times says that bipartisan outrage over Donald Trump has galvanized support in Congress for significant tax reform.
trump,2016-11-04,Donald Trump’s Moments and Missteps: A Look Back,Mr. Trump has conducted a presidential campaign arguably unlike any other in modern American history.
trump,2016-11-04,Big Names Campaigning for Hillary Clinton Underscore Donald Trump’s Isolation,"In the final days of the race, Mr. Trump has been a lonely figure on the campaign trail, as most prominent Republicans have kept their distance."
trump,2016-11-04,"As Trump Ally, Rudy Giuliani Boasts of Ties to F.B.I.",The former New York mayor claims that he has a pipeline into the F.B.I. and that agents are “outraged” about the outcome of the Clinton email investigation.
trump,2016-11-04,Clinton and Trump Revealed: Our Best Investigative Reporting on the 2016 Campaign,"Journalists for The Times have been able to uncover much about the candidates, often altering the course of the campaign."
